GeneID	HN_1	DCIS_1	HN_2	DCIS_2	HN_3	DCIS_3
406	7.312927006	7.587403474	7.674667495	7.253964977	7.879065228	7.431267243
4070	8.605589338	7.962668096	8.450564532	8.480525123	8.729513953	9.147303185
4071	9.100486125	8.509024876	8.9617	9.790246514	9.099046103	9.668156037
4072	8.78960692	10.46379358	9.612346246	10.00087143	9.646213254	9.655085036
4074	6.987619977	7.419529008	7.786002563	8.21930493	6.964447042	7.163777612
4076	6.194655444	7.445493039	8.507620699	8.499547138	8.04661613	7.983059004
407	8.117400626	7.899074304	7.674795568	7.650241139	7.679278799	7.677697816
4081	7.116269001	6.699309081	7.354137748	6.527782537	7.132597094	6.722722339
4082	8.180768672	8.3934855	7.049510961	6.683126603	8.22476572	8.667202783
4084	6.670282652	6.672782411	6.670994031	6.675309182	6.668723259	6.672690434
4085	7.196277141	7.776724184	7.148356135	7.282758549	7.081757874	7.286336388
4086	6.861380738	7.051234154	8.180539559	8.204858612	7.525103331	7.437941815
4087	7.193576259	8.147232805	8.794749888	8.793666977	8.820834153	8.486951771
4088	7.506963145	7.770910016	7.98716702	7.689425908	7.918755268	7.901617254
4089	6.808553279	7.295540686	7.65354294	7.39206951	7.025042029	6.730636519
408	6.968647724	6.921162146	7.104013488	7.006790379	7.083244947	7.088773523
4090	6.869068263	6.782323178	6.882033999	6.905924891	6.826153834	6.83033248
4091	7.60426722	7.463647289	6.803135996	6.667500301	7.011485551	6.997146898
4092	7.119392161	7.519032679	8.016042686	7.751912964	7.68284355	7.260952462
4093	7.07510504	6.914115999	6.915231462	6.894401329	6.862758425	6.970957549
4094	7.69547515	7.519963822	7.686753976	6.653399226	7.50572411	7.202770182
4097	8.643774721	8.266812768	7.99124232	8.260191788	7.969543782	7.899943451
4099	6.934208013	6.740842463	6.525473836	6.422453617	6.41848401	6.715045004
409	7.854629917	7.584052691	7.725584164	7.581162228	7.277363556	7.487988674
40	7.073834074	7.20799988	6.94871647	6.939265483	6.874265903	7.230048068
4100	6.82526469	6.811044716	6.798738286	6.805364188	6.803314943	6.814180099
4103	6.647400924	6.610042993	6.590867244	6.581188015	6.642562468	6.652870776
4104	6.72133912	6.721287078	6.721334188	6.721462997	6.721442879	6.72157559
4107	6.812341136	6.812168224	6.812774624	6.812315688	6.817143638	6.818344415
4109	7.302359682	7.147081427	7.058166645	6.998979825	7.153177266	7.169964471
410	8.097555692	8.604605871	7.570828664	7.770417473	7.477443435	7.392506216
4110	6.520108883	6.502318586	6.500752776	6.500525274	6.509827376	6.508351823
4112	6.604347096	6.600645489	6.603941216	6.605643936	6.61262046	6.608259232
4113	6.65954445	6.64740913	6.624738582	6.629657512	6.63929716	6.662320139
4114	6.646418377	6.635557856	6.598439656	6.616452282	6.633617731	6.653069125
4115	7.147838886	6.939213335	6.45965085	6.478185173	6.88073925	6.85588979
4116	6.788883922	7.562500129	6.96950074	7.102618295	7.798138806	7.831599768
4117	7.259357966	7.429259497	6.6120931	6.835983717	7.43921087	7.248592135
4118	7.327298517	7.190168824	7.415028673	7.397452478	7.474326209	7.425546128
411	7.366791261	6.927002653	6.867866424	6.769721596	7.179696071	7.286358149
4121	6.811477426	6.867759973	6.86642509	6.894102703	6.815160637	6.852651856
4122	8.717974658	8.283688235	8.0427571	8.357631685	8.055299429	8.096836968
4123	8.925631956	8.322103938	8.126821907	7.983109358	8.06447227	7.992047471
4124	7.801975589	8.198375844	8.321497973	8.252221685	8.068964795	8.177429007
4125	9.304148034	8.735899743	7.52782673	7.818996121	7.277067417	8.141458473
4126	7.847631381	8.983369654	8.19527118	8.476405161	8.750015074	9.14645707
4128	7.983949251	9.114256639	8.3133382	9.729038011	7.827375111	7.489394261
4129	9.657447331	10.07348911	10.71551082	9.974260139	10.15415289	8.791785916
412	7.028050314	6.978774394	7.352038008	7.236523648	7.213901633	7.255303865
4130	6.755656589	6.615468905	7.572616283	7.347973421	7.203398959	7.009779756
4131	7.7201188	8.700687312	8.058122168	6.578014953	7.990331218	8.060197535
4133	6.899685991	6.896134285	6.903996888	6.896513816	6.902850157	6.8999341
4134	8.932330453	8.797512186	8.295636796	8.676588161	7.981066522	8.360745767
4137	7.694316811	8.378011684	7.900127479	9.242721041	7.371479876	7.851869342
4139	7.559126988	7.574583064	7.106117483	7.130556561	7.351546489	7.229333928
4140	7.983861366	8.190041018	7.64382467	7.648181889	8.24390786	7.949730399
4141	8.387100719	8.344072551	7.829007193	8.389206968	7.562620182	7.65516471
4142	7.406856604	7.2222658	7.590150582	7.45575179	7.582552035	7.713923557
4143	7.806634078	7.510792823	7.200477575	7.296743031	7.462294269	7.597752401
4144	7.614952762	7.743773263	7.531393171	7.671044956	7.360083603	7.482616993
4145	7.415809122	7.204848038	6.953757029	6.91641818	7.02278073	6.98808822
4146	7.239138664	6.991298545	6.977137319	6.925692802	7.187076413	7.176606484
4147	7.759530695	7.493582908	9.812654103	7.468867929	8.205225509	7.025161204
4148	6.142449372	7.248092215	6.843500513	7.707757408	6.047638481	6.37127922
4149	7.373945057	7.781860416	8.185698221	8.01461378	8.358175101	8.257456428
414	7.063636654	6.96403102	6.948102488	6.905484985	6.975811513	7.009422563
4150	7.509603862	7.560928316	7.227204428	7.300102993	6.920579127	6.978433014
4151	8.018693174	8.833670758	7.837806566	7.848717582	8.121306119	8.506480784
4152	7.741081134	7.929362331	8.578889022	8.346234432	8.317108716	8.163415922
4153	6.491141628	6.490635121	6.498072988	6.491557192	6.502117801	6.509944399
4154	8.565268872	7.996165947	7.723322579	7.59073995	7.809618077	7.910391125
4155	7.513427289	7.312772861	7.383727617	7.831627033	7.85217456	8.055660124
4157	8.118720612	7.642326175	7.236935424	7.175901208	7.455536815	7.433692976
4158	7.55572023	7.36159755	7.166764854	7.123493536	7.314489461	7.410833058
4159	6.862780148	6.861234354	6.861036183	6.863460524	6.863145847	6.865862553
415	7.146235175	7.048118183	7.072582307	7.075030578	6.989249904	6.989909288
4160	7.341264222	7.21755525	7.163879598	7.061177194	7.259992072	7.305034657
4161	7.239052346	7.109569272	7.110273582	7.093981695	7.238245922	7.204932202
4162	9.075170259	8.860287448	7.507738322	7.086870648	7.566802287	8.061375745
4163	7.736066387	7.30362944	7.083619486	7.079181162	7.71837308	7.763342383
4168	6.87383633	6.828766559	6.80379075	6.783030606	6.823571001	6.812680193
416	8.079046539	7.729490311	7.550737815	7.495796963	7.57553579	7.556614531
4170	8.86758795	8.767424518	8.787579907	8.705596145	8.612490209	8.866443331
4171	8.39895421	8.578635704	8.746000917	8.267352356	8.488033658	8.786407552
4172	8.519279408	8.850778961	8.172112727	8.042878465	8.125383558	8.151976874
4173	7.13326133	7.203229116	7.091854215	7.274402179	7.095834981	7.262794131
4174	8.230234498	7.801487674	7.803203828	7.362523094	7.581055056	7.718075056
4175	8.571092867	8.639520639	8.275956075	8.066393817	7.985520038	8.393091262
4176	8.952350382	8.311302538	8.449839275	8.086311075	8.128878662	8.05762483
4179	8.343765596	8.943070448	7.819000461	7.820222873	8.313496964	8.001354393
417	7.226197843	7.157655524	7.391123287	7.320028929	7.305429506	7.331709454
4184	7.568515481	7.285238991	7.294538988	7.188365422	7.305657255	7.406088926
4185	7.744008715	7.566643583	7.566624485	7.482433905	7.328675698	7.414004756
4188	7.356334213	7.280995531	6.963991143	7.038147392	7.034981786	7.054922538
4189	7.51180195	8.154429959	7.952354597	8.41514321	8.303115633	8.991080746
4190	8.312129396	10.11773385	9.498940325	9.59491283	9.243482743	9.187136829
4191	9.275521961	9.46606624	9.323232698	9.72065564	8.632037143	8.696323884
4192	7.221313799	8.651434942	6.984858407	6.856082691	6.785384468	7.323129525
4193	6.872916794	6.864116208	6.875773626	6.876692596	6.873713369	6.877056922
4194	6.577263172	6.566011205	6.563036424	6.565646501	6.581483056	6.590171779
4197	7.04013088	6.979338854	6.997417238	6.988566394	6.974661842	7.00023214
4199	6.805743572	7.373380079	6.540056255	7.711596366	6.734730454	7.728750893
419	6.884679761	6.806152248	6.836559598	6.754795984	6.910818917	6.798876057
41	7.508833762	7.296708009	7.414227862	7.261515636	7.450745104	7.38095893
4200	6.797871799	7.284940179	7.962722233	8.400984707	7.725352823	7.880835478
4201	9.518916641	9.717606569	9.425913276	9.88222195	8.7934398	8.916552571
4204	7.789792269	7.631462842	7.511898073	7.558983953	7.344644669	7.365675264
4205	7.417988875	6.696369372	7.066259769	6.756843272	6.902961702	7.042694851
4207	6.738187069	6.691830701	6.898051104	6.886957171	6.774951687	6.770369791
4208	6.989137845	7.36882148	8.022262141	6.890406776	7.610658862	7.464631947
4209	7.605567921	7.386933557	6.943798365	6.876334183	7.192579735	7.156376023
420	7.185605069	7.022636922	6.979838495	6.925024383	6.938270469	6.94549107
4210	6.864473226	6.827839208	6.900423432	6.903924704	6.921974586	6.980157544
4211	7.644900712	7.416417346	7.933140136	7.286494533	7.89560795	7.194587947
4212	7.9106209	7.235025099	8.58559544	7.624538667	8.648223816	8.214514487
4214	6.65849473	6.565569379	6.764883631	6.827494254	6.656436121	6.612221983
4215	8.526627844	8.142056425	7.909388998	7.91414039	7.968932708	8.174697646
4216	8.774997983	8.506502501	8.724984709	8.596412045	8.890159622	8.099031469
4217	8.368150125	8.142147943	7.770298902	9.157872658	8.434784205	8.641649426
4218	8.178319818	8.736753056	8.784019545	9.075739499	8.83167508	9.039881826
421	8.831017528	8.522701591	8.248105141	8.140010985	8.182787203	8.335168874
4221	7.793194774	7.788394035	7.891688366	7.963974754	7.33473366	7.31053877
4222	7.057934925	7.462567739	7.154872303	6.247221713	7.15160641	6.172161878
4223	6.32437723	6.445398641	6.676812586	6.080963255	6.587435958	6.14585936
4224	7.38555396	7.210246681	7.414099433	7.435979826	7.417452607	7.71783441
4225	6.888646382	6.903932297	6.911264078	6.875746738	6.97176962	6.965243472
4232	8.23891571	7.399902014	8.645763848	8.520238149	7.914698798	8.162578431
4233	7.129289949	6.718453304	8.413127817	7.704807846	7.329343153	8.214285852
4234	8.274519426	7.868985959	7.892999489	8.091785142	7.841068165	8.0204001
4236	8.555954886	8.802436152	9.152475469	9.27306291	8.851152665	8.848048495
4237	7.378074364	7.502244917	7.162471279	7.199465089	7.151268061	7.114332032
4238	7.89454571	7.89878373	8.015304616	8.025856371	8.038509163	7.998882856
4239	8.930837342	7.564834445	7.429549609	7.191527121	7.41029406	7.454428477
4240	8.526721677	7.902784475	8.196942978	7.772552173	7.922370877	7.930931134
4241	7.047982372	7.047764759	7.048212688	7.048168874	7.047813921	7.048163946
4242	7.440933328	7.31325609	7.053180051	6.888043398	6.99279151	7.22643455
4245	8.630999853	8.582615103	8.061933317	8.144605782	8.089151366	8.391830993
4246	6.474449821	6.571532445	6.974082585	8.33572427	7.49458215	7.219783555
4247	7.508411653	7.87208843	7.010482905	7.456504306	7.235098929	7.323278002
4248	7.386753319	7.330470376	7.236425344	7.228040998	7.202234097	7.218721392
4249	7.392129877	7.386370892	7.390454571	7.392932854	7.389628789	7.390164316
4250	10.57255456	10.36930046	10.68596843	11.36091461	10.35091499	11.05155901
4253	6.696078803	7.105797435	7.325369147	7.357494123	8.332388519	7.692021749
4254	6.510243474	6.482935983	6.437921558	6.429622991	6.478271782	6.477994597
4255	8.107103655	7.759989843	7.967165871	8.426467057	7.374854278	7.166567761
4256	11.69303816	11.71776173	11.29337292	10.75435701	11.41166869	11.79450089
4258	9.025962271	10.15274974	10.20322175	10.51898405	10.48601979	10.72973233
4259	9.858728261	10.03550462	9.298977197	9.411234543	10.72939201	11.39410967
4261	6.779863905	6.813074451	6.87287326	6.839371029	6.870056475	6.948785289
4277	7.176000345	7.810970007	7.470243301	7.393442516	8.452869152	9.23959003
427	9.326712458	10.59632834	9.933651262	9.848608688	10.38245272	10.52275566
4281	7.516175746	7.042860034	10.20273938	7.587269351	9.307564339	9.631833055
4282	10.263478	10.56457746	7.331295072	8.475741079	10.20515872	10.49061323
4283	7.481091617	7.405358907	7.253996272	7.779639319	7.45030195	8.599046584
4284	6.822840951	6.756171185	6.917810653	6.985492934	6.931570031	6.967129046
4285	7.461360752	7.855030868	7.889923677	7.908241562	7.973863029	7.873006152
4286	8.163227386	8.175769333	7.122305466	7.078636176	7.853210079	8.477426923
4287	6.788346066	7.185718527	7.229276415	7.527651816	7.462901542	7.707171822
4288	7.130385334	7.249004838	7.127501371	7.294370947	7.030967482	7.414977151
4289	7.69585052	7.844595908	7.222744096	7.43924106	7.487808698	7.368000531
4291	7.861902378	7.85491028	7.910706804	8.716981444	7.768414968	7.363386943
4292	8.418520265	9.210923772	8.649666088	8.624409829	8.709960715	8.620365915
4293	7.415613597	7.393167342	7.27446261	7.243200642	7.271171593	7.311013499
4294	7.840236337	7.592834666	7.584511868	7.545323216	7.364709581	7.493516877
4295	7.443298138	7.235874175	7.006018472	6.999644252	7.070485027	7.113584501
4296	8.447207656	8.103730958	7.768331852	7.844484147	7.434801911	7.40843914
4297	8.794525563	7.844202833	6.939704295	6.532810732	7.527609879	7.176004398
4298	6.656881024	6.496185833	6.353049347	6.445543342	6.581478036	6.507927558
4299	7.215144527	7.122388392	7.267216977	7.227278489	7.25710343	7.246418037
429	6.902325837	6.738701509	6.714509953	6.698303611	6.797133228	6.78182409
4300	7.232022501	7.66408794	7.576426805	7.525553979	7.987460209	7.524375652
4301	6.747581701	6.701698478	6.684936949	6.680328617	6.693498054	6.684067135
4303	7.446796542	7.250141959	7.303287465	7.21579461	7.069075481	6.908647105
4306	8.084711166	7.431478868	8.990805597	7.615672113	8.239481836	7.865257458
4308	6.419105377	6.404041258	6.380662666	6.385562025	6.401343277	6.413936187
430	6.051153924	6.070677298	6.090259035	6.084071355	6.077064841	6.10407989
4311	8.711158083	7.285424267	9.756122473	7.095260749	9.587208304	7.28822183
4312	6.571460919	6.551494136	6.065324822	6.471000965	6.464911307	6.686198167
4313	8.069317784	8.291362648	9.124750607	7.44515554	8.585993452	7.460628537
4314	7.608288362	8.649705827	8.06060694	7.021567872	6.689217743	8.034818979
4316	8.184374822	7.591482176	9.953967277	10.61919999	10.31453512	10.71330262
4317	6.965253096	6.90130387	6.959610637	6.942847593	6.955134301	7.011171041
4318	7.309996528	7.611640946	7.227215335	8.3183593	7.246460411	7.980976192
4319	7.05556217	7.252084992	6.856627392	9.536082205	6.889880814	6.930734805
4320	7.85172481	8.470217531	7.184878525	7.389632488	7.43240553	7.545913386
4321	7.037587513	6.860797052	6.885915204	8.423115891	7.045240429	7.534315012
4322	6.99882262	7.057877955	6.949524564	7.097635467	6.930306257	6.882366081
4323	8.470521925	8.267010122	8.096321821	7.834772376	7.942760419	8.005711523
4324	7.656129414	7.455265121	7.128722948	7.13145096	7.191647731	7.426065072
4325	6.56136809	6.561207832	7.067471586	7.00502422	6.892676279	6.864640773
4326	7.152739271	7.108516254	7.077877404	7.09535123	7.081013553	7.161318997
4327	7.403792149	7.109419843	7.885171017	7.675163116	7.690787178	7.771658169
4329	7.291283411	8.038150244	7.48180929	7.534687411	8.553076069	7.739384615
432	6.982744157	6.959462329	6.859329608	6.869800111	6.910136728	6.930491025
4330	7.045990416	7.061252548	6.897959618	6.863786458	6.814248906	6.700893749
4331	7.185674417	7.337826902	7.338941985	7.493523919	7.578593301	7.631959642
4332	6.90714419	7.088949834	6.925621681	6.728327709	7.140308097	7.580658363
4335	8.332804172	7.852882184	8.883335789	9.091776103	9.168396823	9.136854446
4336	7.03561821	6.999828092	7.051025395	7.054164693	7.065929856	7.066028942
4337	6.854165635	6.565521847	7.732503767	7.01510312	7.612996601	6.965818789
4338	7.031575855	6.869516266	7.324603447	7.574670557	7.439295146	7.50375602
433	7.73772947	7.567683749	7.260112936	7.184629814	7.301881886	7.309357181
4340	8.121095984	7.546889912	6.297553226	6.240088849	7.097658554	6.657427089
4342	6.783776095	6.68107741	6.835865621	6.845638217	6.836745524	6.838509759
4345	7.521501012	7.390759797	8.067166469	6.566433483	7.857820847	6.677605054
434	6.802219626	6.795873102	6.822443106	6.822073422	6.82027053	6.819701439
4350	8.102693059	7.973708574	7.381125794	7.71432273	7.337245741	7.49340392
4351	7.438202145	7.43341814	7.433052744	7.530922875	7.393153372	7.379545243
4352	6.80577261	6.648618983	7.039075349	6.939487004	7.107338799	7.114888666
4353	7.0545902	7.012587395	6.977101975	6.958821074	6.981091877	7.011772481
4354	7.957453652	7.85351473	7.662189702	7.589425759	7.791847593	8.140796872
4355	7.939802088	7.736590291	7.504664975	7.396719927	7.570143397	7.616573961
4356	7.96355873	7.808045116	8.022797293	7.762519186	7.749081087	7.815302466
4357	8.871454236	8.658519529	7.520413853	8.246468933	7.373432958	7.674884014
4358	7.871436541	8.218549945	8.110480151	8.241541022	8.441278947	8.477677749
4359	7.45215455	7.40099764	7.376789902	7.303547074	7.256467681	7.303994701
435	7.964237976	7.632602657	7.5920104	7.717508841	7.11951539	7.294012362
4361	7.238546172	7.545686879	7.38069866	7.630928086	7.329586469	7.033656946
4363	7.823345532	7.889638923	7.562357241	7.972394075	7.599309294	7.754717336
43847	7.271933554	7.181035586	7.099803975	7.067806039	7.066906367	7.083501532
43849	7.746678323	8.355086738	7.431022827	7.408978485	7.468702731	7.50243597
439	7.552740809	7.435429513	7.123520847	7.12982737	6.975880136	6.986875784
43	7.653022569	7.408616236	6.42620709	6.51469006	6.757249282	6.748515472
440026	9.428676177	9.761574296	10.10694707	9.946331989	10.66646006	10.25649484
440348	8.465791187	8.02788723	7.887769378	7.793135793	8.024391557	8.124643324
440387	7.49485624	7.46395473	7.371582787	7.402211191	7.411185212	7.361910083
440560	7.238733983	7.128610665	7.184378499	7.142135219	7.131406397	7.058128304
440738	7.398977777	7.327336506	7.260843069	7.232086898	7.44206339	7.404748351
440915	6.357902444	6.357960395	6.35816765	6.358117611	6.35804406	6.358037912
440	7.52717761	7.736293204	8.028120201	8.027104003	7.873735738	7.633566567
441024	6.779992501	6.477730852	7.099808625	6.870319219	7.863308256	7.41371737
441151	7.508338232	7.433195329	7.315108299	7.229466842	7.236941236	7.26266534
441263	9.329547981	9.082842676	9.691516413	9.60880414	9.579554883	9.645585871
441453	6.871007916	7.015459687	7.318291861	7.27152321	7.647700081	7.737528445
441601	7.598913934	7.001425482	6.61971381	6.648842723	7.14810925	7.084590628
442175	7.36646357	7.227740248	6.941631554	7.000298686	7.054985399	6.885420117
442186	6.660067203	6.578955101	6.53148843	6.560383435	6.559516862	6.610939901
442194	6.978512431	6.960250151	6.972549732	6.973642156	6.965029407	6.96792738
442236	6.961246754	6.884257012	6.829378391	6.918582031	6.854426231	6.860161108
442240	6.417489362	6.246888635	6.886238845	6.906896698	6.550675341	6.742672004
4430	7.918539313	8.229612326	8.282247712	7.410395093	8.114202181	7.160816791
4435	9.968452337	10.44973749	9.380276205	7.681805021	9.504468821	8.327171274
4436	6.694704808	7.026659677	7.028391864	6.930181232	6.828075411	6.8373173
4437	6.673332548	6.8229939	6.941460213	7.014334276	6.71213664	6.852300933
4438	6.803276433	6.798180216	6.800205898	6.786153466	6.809046769	6.812692016
4439	7.056839121	7.034030134	6.973779975	6.989007824	6.966623755	6.981744922
443	7.011747285	7.427629988	7.010445898	6.94439186	7.722873391	6.966567932
4440	7.448050756	7.196090954	6.563937425	6.514344014	6.935239667	7.092903993
444	6.951146632	8.70690381	7.259565662	7.739335986	7.141660852	7.024267588
445	8.602878741	7.535685577	8.090778912	11.0284574	7.880608264	8.322403443
4477	6.23533077	8.508855798	7.421378141	6.414219847	6.247537513	8.634705483
4478	9.716616883	9.581700256	8.399798418	8.353995933	8.794685337	9.680150087
4481	7.118043315	6.966499114	6.835856262	6.826588528	6.918910418	6.970980079
4482	9.21017374	8.838857407	8.475567101	7.802477736	9.243685489	9.350301913
4485	9.512613517	8.838206588	9.51750972	8.544617907	9.164219498	8.197284388
4486	7.622644512	7.898722346	7.495247996	7.829595114	7.338312974	7.354590908
4487	7.327297878	7.605823234	6.992716525	7.262763351	6.952567965	6.814612889
4488	7.556566246	7.621698742	6.946839799	6.733622882	7.953237234	7.211808558
4494	10.27634703	9.088996058	8.452723497	8.564037719	8.869698048	8.625090528
4495	9.201601915	8.727639812	9.086741015	9.167979321	9.072503049	8.760385162
4499	9.118880402	7.252081188	6.754500767	6.488123183	6.970705703	6.704743459
4501	11.74199423	9.250195108	7.795240038	7.859551694	8.443216672	6.936729663
4502	12.85562304	12.18508535	12.14225519	12.19658527	11.33713555	9.754367279
4504	7.02289135	7.109136794	6.789930946	6.895075563	6.930825202	7.08577455
4507	6.681687584	6.675679783	6.662525172	6.669701005	6.672831342	6.673055511
4515	7.286583782	7.477004395	7.782410775	7.677414715	7.668435893	7.484097808
4520	7.379337165	7.723267905	8.042917369	8.214531069	8.245599011	8.277949838
4521	7.494333129	7.515878472	7.57466348	7.647024669	7.19335528	7.294670059
4522	8.497059856	8.468122753	8.570502709	8.572953844	8.469182141	8.581199443
4524	6.875410254	6.850770113	6.859705507	6.850828537	6.841923552	6.845750443
4528	8.91361514	9.067105011	9.149001725	9.061290838	9.073396149	8.982018344
4534	7.09262139	7.220410946	6.921992362	6.939921305	7.441354375	7.310835727
4542	7.688594235	7.542927976	6.905402245	6.844144659	8.092332503	9.674839154
4543	6.98150342	6.983507414	6.94505203	6.947751562	6.981983228	7.003779341
4544	7.123674681	7.068529223	7.05302506	7.058046264	7.053366426	7.095323754
4547	6.760440038	6.659619388	6.593544342	6.52095263	6.694557875	6.688786284
4548	7.739839926	7.89271335	7.992002915	7.860438015	7.908049299	7.720038348
4552	7.997201428	7.53961639	7.932821435	8.356080975	8.457649116	8.084705998
4582	9.047513049	10.33328489	8.133616264	9.685433125	8.082932454	8.961660069
4583	7.300830459	7.391003224	7.240304024	12.33877718	7.237802896	7.242366499
4584	7.603990118	7.49531217	7.382132583	7.381028738	7.539418947	7.598565331
4585	6.779864515	6.646207825	8.39750997	7.038435999	7.118113036	7.248978342
4586	7.639173543	7.527751083	6.806762748	6.872872132	7.093990308	7.080876592
4588	6.588778303	6.486487404	7.571711543	10.54566677	6.760369746	6.470315805
4589	6.519681453	6.383098608	6.466214588	8.380219799	6.414600704	11.5083142
4591	7.771866088	8.414384527	8.821042168	8.725812833	9.571029928	9.120968323
4593	6.621503731	6.556496101	6.551407526	6.560633979	6.614233579	6.58282304
4594	9.104223987	9.517368618	9.069718833	9.133051062	9.303111346	8.934117148
4595	8.536863928	7.883410442	7.830233383	7.811327402	7.892104093	7.674523922
4597	7.377650762	7.281238576	7.015380912	7.031684314	7.217086535	7.175671566
4598	8.614116754	8.381485508	8.048911021	7.889366022	7.977359658	8.126682442
4599	7.65678371	9.924644947	8.135884036	7.916802828	7.458878496	7.69595522
4600	8.205783852	8.714422	7.965203202	7.692024027	8.041375001	8.222540238
4601	8.398062032	7.603789576	10.24784581	9.76448096	10.40668162	9.71045908
4602	9.007940776	10.32424346	9.287140898	10.2090207	11.10887589	10.68731308
4603	6.778619202	6.826883528	7.415924534	7.450624037	7.376730069	7.315059587
4604	10.00834471	7.197693086	11.27750285	8.107110962	7.646796977	6.715146099
4605	7.543908851	7.46620518	7.337979955	7.324359298	7.192604918	7.322762132
4606	7.126771532	7.072232377	6.928990579	6.913114173	6.948248112	6.957327716
4607	7.71196917	7.576962907	7.515956706	7.568192141	7.586408303	7.586829957
4608	7.187748705	7.118026216	7.110858156	7.096402508	7.165364112	7.177651612
4609	7.669247573	7.322423632	9.101068896	9.195688532	7.444731066	7.217115222
460	6.894529625	6.822945778	6.882323315	6.957271244	6.967606667	7.022435355
4610	7.338518083	7.362730999	7.53061194	7.437507208	7.683736354	7.654866583
4613	7.17755809	7.051480876	6.896307299	6.926316701	6.933198206	6.918573628
4615	8.651163076	8.807202061	9.239865903	9.565717814	8.889656052	9.247641183
4616	7.76813043	8.12648948	7.875156656	9.274157965	7.211397236	7.554101705
4617	6.729014234	6.705987497	6.73202297	6.726324972	6.74253744	6.739153255
4618	6.984764681	6.982981953	6.984294276	6.984160359	6.985141692	6.986412159
4619	6.502785348	6.433586627	6.440136774	6.439296483	6.499410283	6.502825143
4620	6.847347921	6.813185522	6.673791649	6.665051823	6.78888809	6.800671282
4621	6.954365513	6.703189625	6.719786717	6.716169197	6.690572996	6.71295739
4622	6.444652145	6.43548146	6.450013976	6.446014906	6.435253751	6.44298292
4624	6.554264609	6.554107819	6.561214352	6.555474527	6.548501982	6.547819578
4625	6.463957221	6.463740565	6.463916709	6.464070848	6.463891593	6.463763
4626	6.425897351	6.451083469	6.722329913	6.682125201	6.646105907	6.801884813
4627	9.019866195	8.910082172	8.538203447	8.698609085	8.093358593	8.043129644
4628	7.228545822	7.671884939	8.937895266	8.664187176	9.372895382	8.403233275
4629	10.11894038	8.560660477	9.668988406	6.971282846	9.304042948	6.579303274
462	6.81207847	6.815109349	6.814359562	6.818330219	6.817863056	6.821574087
4632	7.110442396	6.971266665	7.038856946	6.994278105	7.032859364	7.108405557
4633	6.937584138	6.7724398	7.083529009	6.980354769	7.062092541	7.068692335
4634	7.645293311	7.598493627	7.583704174	7.579907266	7.584256475	7.598990991
4635	7.428792095	7.731980174	6.997563856	7.073471725	7.203041684	7.242139539
4636	7.791606124	7.808847858	7.159826998	7.167093538	6.907105843	6.866888115
4637	11.36573096	11.6958672	10.44519872	10.53299062	10.74073312	11.10721891
4638	11.65821416	10.40841565	11.04441184	9.384048946	10.96448001	8.334338605
463	6.730543788	6.70482048	6.767605791	6.734684731	6.7155667	6.737724535
4640	7.07613277	7.055308615	7.109057919	7.086281841	7.109813401	7.126344596
4641	9.540666672	9.460317315	8.685552544	8.888700635	8.574235422	8.653840042
4642	7.158101363	7.225556518	6.815247136	6.826082509	6.952593843	7.054859294
4643	7.088617696	6.976984627	7.662973804	7.573764788	7.886517205	8.043674646
4644	7.443558593	6.843089872	6.66092806	6.60536565	7.137569661	7.153330669
4646	8.594719846	8.741823363	8.16790426	8.488136859	8.38675084	8.380752325
4647	7.597260104	7.479509268	7.221448709	7.148970919	7.241863399	7.57651084
4649	8.211812799	8.073153939	9.033371667	8.573497751	9.049960301	8.927701609
4650	8.314575018	7.446162872	7.245616415	7.083370147	7.023654541	7.171754068
4651	7.360154429	7.696736905	8.211623412	7.952380524	7.7771917	7.538610039
4653	7.162173071	7.073773794	7.252901751	7.208191841	7.229553951	7.142899212
4654	7.154147733	7.062100884	7.285244174	7.267203752	7.161755998	7.18839501
4656	7.365312445	7.269573722	7.440978542	7.318829634	7.171402405	7.2495339
4659	6.72028396	6.970851435	7.182490248	6.886953309	7.26193701	6.943884374
4660	8.084114669	7.704142117	7.842645906	7.304147747	7.780750895	7.328110373
4661	6.971776971	7.10430941	6.890230202	6.828244714	7.088874349	8.25387419
4664	7.815740989	7.307041952	7.997704291	7.132851967	8.068401044	7.389763917
4665	8.423926152	7.540697102	7.761019554	8.528758712	7.359685012	7.170391897
4666	11.88380107	12.06504217	12.18403662	12.12907236	11.64613078	11.53669174
4668	8.225556025	8.242265192	7.250297257	7.515808402	7.394603878	7.717128016
4669	7.632384585	7.764837305	7.1497897	7.131646328	7.143023089	7.168801293
466	7.911431667	8.426565736	8.346113786	7.948668981	8.708976474	7.920624823
4670	9.554927823	10.09504303	8.631695668	8.438811188	8.626201123	8.61105596
4673	8.523473022	8.868344576	8.889083923	8.943122341	8.956849854	8.926488998
4674	7.524844153	7.279248242	7.664476313	6.095814001	8.363548507	6.424911221
4675	7.011865806	7.010564828	7.231625189	6.649432205	7.409993012	6.768844188
4676	8.860037114	8.899197194	8.648422879	8.665943375	8.596475255	8.56077104
4677	9.942207796	10.11647268	11.07707578	11.19151932	11.42290024	11.32333001
4678	7.770990845	7.588466602	8.025243368	7.569493166	8.281214394	8.035699147
467	9.311484972	7.546944283	8.937156984	11.19489151	9.478138609	10.24009618
