Entrez.GeneID	8hTrt_8hCult1	8hTrt_8hCult2
388114	0.570479824	0.556743831
388115	0.182663616	-0.097748671
388125	0.510047778	0.098496848
388135	0.435754862	0.394891005
388182	0.021114991	-0.118066312
3881	0.017163025	-0.131865845
388228	-0.138662164	0.119748538
388272	0.463940868	0.337820241
388279	-0.095654988	-0.098983709
388284	0.097114769	0.071721446
3882	0.147006023	0.030204637
388323	0.262521285	0.053900593
388335	-0.16060284	0.042239455
388341	0.066869089	-0.042615147
388358	-0.242227805	0.244422685
388381	-0.318622937	-0.112116099
388387	-0.028670383	0.111100161
388394	0.281973205	0.005934439
3883	0.20713894	-0.118237276
388403	0.106550692	0.06888189
388407	0.085989441	0.162323062
388419	0.326991398	0.034276373
388481	-0.261766243	0.222112324
388494	-0.117938377	0.058834642
3884	-0.117362002	-0.061273589
388503	-0.02836896	0.03282997
388507	0.16081203	-0.162999186
388531	0.030471785	-0.055173328
388533	-0.127730365	0.10103306
388566	-0.24164582	-0.399942538
388567	-0.011743397	0.001404552
388569	0.038446704	0.096188376
388581	0.390356979	0.256031821
388585	-0.123539078	-0.122110327
388588	-0.043391351	-0.081966077
388591	-0.070815352	0.026090169
3885	-0.225425316	-0.63223375
388610	0.238055339	0.230352521
388630	0.053124881	0.003373554
388662	0.001575886	0.107086463
388677	-0.209470551	-0.091478743
388695	0.844566026	0.119751237
388698	-0.002115162	0.002674951
3886	0.313999672	0.048966456
388714	0.099524235	-0.029232886
388722	-0.157455912	-0.062688342
388753	0.022481685	-0.277160923
388780	-0.233880218	0.103928112
388789	0.011726233	-0.126405042
388796	-0.067542506	-0.087725512
388799	-0.149874977	0.276749033
3887	0.072040178	0.523391645
388815	-0.184072719	0.012150777
388817	-0.080174183	-0.082173011
388882	-0.051581402	-0.089750317
388886	0.002487924	0.14524332
3888	-0.230566225	0.172798553
388931	-0.128601373	-0.124031391
388939	-0.318199591	0.184545845
388948	-0.374307174	-0.08126994
388951	-0.212137371	-0.008103431
388962	0.017755414	-0.006448332
388963	-0.351944723	0.021605544
388969	-0.055867618	0.073307514
3889	0.135869061	0.195754023
388	0.460216563	-0.004782
389043	-0.059059908	0.170195879
389058	0.19434276	0.189400482
389070	-0.041976435	-0.329513085
389073	-0.324795846	0.043054256
389084	0.566945749	0.097310209
3890	-0.144771699	-0.000948726
389105	-0.006444831	0.054173086
389114	-0.029844024	-0.07170124
389119	-0.497004667	-0.361787968
389123	0.096842405	0.094586311
389124	-0.307717723	0.231029562
389125	-0.286597649	0.168649605
389136	-0.762957359	-0.375533706
389163	0.095823751	0.104301864
389199	0.126262885	0.33531795
3891	0.047438526	-0.113647968
389289	-0.153213779	-0.144726519
3892	0.005772875	-0.123510655
389320	0.03043867	0.065618414
389328	0.111088331	0.055094337
389332	0.264564123	0.128932752
389336	0.244559367	0.479433358
389337	0.071426129	0.018748129
389362	-0.202367555	-0.059943934
389389	-0.094389808	-0.026776277
389421	-0.136895771	0.0125451
389429	-0.081248332	0.13111211
389432	0.008183497	-0.016039911
389434	0.020732313	-0.128942394
389458	0.145512643	0.078855322
389541	-0.026029134	-0.013346554
3895	0.199575964	0.038578189
389607	0.018844395	-0.289039655
389634	0.369460774	-0.210428437
389641	-0.184928032	0.078001404
389677	0.113129911	-0.179261478
389763	-0.116175965	0.400751214
389786	0.034340129	0.180133835
389792	0.651741016	0.29480714
3897	0.151544962	0.040956276
389812	-0.106867696	0.209818043
389856	-0.462554933	-0.25343085
389874	0.306722295	-0.054349729
389895	-0.081695015	0.135659075
389898	-0.274757737	0.119368764
3898	0.241957911	0.04465321
389932	0.080798976	0.020446886
3899	0.038201353	0.191672704
389	-0.019578298	-0.093603245
38	0.004249383	-0.040720562
390058	-0.18376407	0.131108234
390059	-0.310690117	0.081318713
390063	-0.07794745	0.078712961
390064	-0.042606308	0.225477176
390066	-0.333650367	0.143340444
3902	0.116789627	0.142801793
390354	0.080669854	-0.060172943
3903	-0.120632787	0.13180752
3904	0.086289408	0.033429365
390502	0.057156536	-0.044252473
390595	0.139919294	0.001169191
390604	0.036482044	0.194358369
390616	0.001374758	-0.074510079
390664	0.164644241	-0.095514729
3906	0.053093077	0.094781216
390874	-0.065086142	0.063418495
390892	0.198243644	-0.104837329
3908	0.07466574	0.011530867
390927	0.156390573	0.004581603
390963	0.037846541	0.093965549
390980	0.142979733	-0.090564222
390998	-0.129307529	0.014484901
390999	-0.402844459	-0.016663471
3909	0.086404433	-0.023810474
390	0.237351218	0.067559415
3910	-0.136550903	-0.041507578
3911	-0.220913122	-0.336235924
3912	-0.333184866	-0.183779763
391356	-0.021975473	-0.012080613
3913	0.05162019	-0.04928568
391427	0.439625235	0.235639438
3914	0.011070315	-0.280058103
3915	0.001275266	0.024917999
3916	0.057125257	-0.010164105
391712	-0.042857734	0.209549357
3918	0.030972014	-0.03920139
391	-0.176161432	-0.00321809
3920	0.042666327	0.014976826
392138	-0.291808077	-0.343101916
392307	-0.162939336	0.065011993
392309	-0.15641876	-0.006704378
392465	0.029350132	0.069126901
3925	0.020410227	-0.255860362
3927	-0.05763423	-0.027840159
3929	-0.03451031	0.064547059
392	-0.051481263	-0.059422049
3930	-0.323087845	-0.159201902
3931	-0.627762866	-0.175290498
3932	0.156127554	0.044453351
3933	0.178174352	0.096010897
3934	-0.024587465	0.174729864
3936	-0.169730967	0.016839134
3937	-0.177068292	-0.039556989
3938	-0.147932818	-0.08506993
3939	0.032385816	0.051033553
393	0.259464603	0.038086795
394261	-0.066036501	-0.030326898
3945	-0.091376482	0.044562608
3948	-0.179417657	0.012861488
3949	0.032893347	0.138631208
394	0.220817576	0.293733208
3950	-0.033746801	0.053520925
3952	-0.251626269	0.030999996
3953	-0.157709019	-0.329399256
3954	0.334532852	0.111211979
3955	0.01994637	0.216800838
3956	-0.099760555	-0.033903027
3957	0.254453733	-0.280882251
3958	-0.162808991	0.026107181
3959	-0.09584556	-0.024497141
395	0.052247421	0.01213181
3960	0.339641253	-0.104599136
3964	-0.509791159	-0.189292042
3965	-0.177985333	0.077259305
396	0.178165009	0.041279353
3972	0.335985047	0.165378703
3973	-0.042780478	0.024843664
3975	0.101059101	0.255193343
3976	-0.628022831	-0.827964358
3977	-0.62590217	-0.77250166
3978	-0.059460215	0.093804191
397	-0.12273335	0.117711019
3980	0.026051441	0.004127161
3981	0.009492037	-0.24767825
3982	-0.026011982	0.500516716
3983	-0.000510021	-0.46440808
3984	0.01955086	0.090503335
3985	1.371372476	0.87410788
3987	-0.107338835	-0.333801325
3988	-0.245666509	-0.309213171
398	0.193775122	0.027068147
3990	-0.001839445	-0.283848055
3991	-0.046472079	-0.017257924
3992	-0.199051388	0.137843841
3993	-0.048280994	0.104437764
399474	-0.009855678	0.013806248
399512	-0.185133018	0.119222202
399563	-0.09664771	0.125169889
3995	-0.476528309	-0.703590238
399655	0.037656945	0.104420098
399664	0.061895093	0.185979383
399665	-0.317412128	0.138078315
399669	0.147188457	0.06363718
399670	-0.002319027	0.143121764
399671	-0.117689365	0.127109758
399687	-0.600902537	-0.328676043
399694	-0.10287757	0.096488255
3996	-0.342786802	0.064908741
399717	0.10734057	0.089237053
399726	0.009573958	0.039871381
399818	0.428238725	0.216628133
399821	0.298102991	0.469331353
3998	-0.049484666	-0.010379565
399900	-0.191564175	-0.15689827
399909	-0.051086506	0.092036911
399947	-0.264465849	0.463413837
399948	-0.051325735	0.013841986
399949	0.409789807	0.086228015
399967	-0.185295122	0.234579955
399979	0.175283387	0.051885057
399	-0.142133348	0.020772309
39	-0.125339176	0.083992255
400027	-0.323024401	-0.029940627
400073	0.18419977	-0.103721951
400077	-0.169535623	0.135439037
400099	-0.125484398	0.093797851
4000	-0.214501965	-0.130213992
400120	0.225173966	0.231679383
400163	-0.254262753	-0.125672251
400169	0.139038172	0.153997324
4001	-0.14632229	-0.042487198
400223	0.037459938	0.100973503
400236	0.21060322	-0.304813434
400242	0.02825805	-0.135814046
400258	-0.293839941	0.152469908
400360	0.150327709	-0.246935145
400451	-0.036153414	0.108976349
400456	0.203715343	0.016895147
400499	-0.06903854	-0.084634813
4004	0.279232443	0.216277073
400506	-0.039179624	-0.061182326
400555	-0.269228066	0.328393383
400566	0.076021555	0.093876708
400569	0.094102031	-0.02237689
400590	-0.605170455	-0.034785388
4005	0.417235258	1.449535595
400627	0.02039037	0.11935945
400629	-0.190164825	0.041547402
400655	0.183485368	0.162142878
400657	-0.492118412	0.01407211
400679	0.045246084	-0.007800734
400680	-0.240914062	-0.030813073
400707	0.023161995	-0.020332341
400710	0.059312326	0.048466431
400745	0.044822535	-0.197254981
400761	0.065472083	-0.142220711
400765	0.072619529	0.044805867
400793	0.099186898	-0.061744943
400798	0.091808005	-0.039071106
4007	-0.052828685	0.021431419
400823	-0.267041395	0.016956244
400830	-0.048296189	0.088753737
400831	-0.274625483	0.127007446
400870	-0.238820083	0.023796376
4008	0.485962078	0.474866037
400916	-0.060953304	-0.076153923
400924	-0.012324328	-0.002120572
400926	-0.138935655	0.339981988
400931	-0.038955097	0.284868919
400940	-0.169464748	0.129172273
400941	-0.09862635	0.067413722
400946	0.015586031	-0.03685438
400948	-0.085338453	-0.073189265
400954	0.222773507	0.171198144
400955	0.107331184	0.052879278
400958	-0.081617386	-0.258715566
400965	-0.042951444	-0.164002924
4009	0.381645201	-0.094486891
400	0.155929541	-0.101575759
401024	-0.100826558	0.010352796
401034	0.058919656	-0.048978601
401052	-0.205293083	0.029487353
401067	-0.008220699	0.024661309
401068	0.241092943	-0.046985723
401074	0.311841308	0.124424547
401093	0.280706401	0.150242716
401097	-0.785057531	-0.950321524
4010	-0.126925911	0.042643805
401114	-0.031246259	0.054000038
401115	0.079327496	-0.060769692
401152	-0.001711542	0.024075917
401172	-0.118695782	-0.14024907
401190	0.085659064	0.062768133
401207	-0.084904459	-0.092430986
401224	-0.280531928	0.144841074
401233	0.311991036	0.150304787
401237	-0.250099881	0.309879502
401261	0.211318707	0.258129036
401265	0.300842441	0.146231194
401284	-0.410040727	0.127559856
401288	-0.264416924	0.149708783
4012	0.097946659	-0.107244426
401317	-0.064928277	-0.141278965
401320	-0.140727885	0.074063001
401321	0.059959049	0.106452582
401387	-0.162691505	0.09424161
4013	-0.201967179	-0.128151452
401431	0.133958005	-0.39318192
401442	-0.000810752	0.18678089
401466	0.011075357	0.094895798
401474	-0.128739619	0.168541512
401494	-0.265439876	0.021702702
401497	0.040396083	-0.073282745
4014	0.035197738	0.181279595
401546	0.0793662	0.163332373
401548	0.728771222	0.282424387
401562	-0.19579359	-0.073969229
401577	-0.149960673	-0.169443432
4015	0.445016585	0.135730969
401612	-0.089475074	0.057856604
401647	0.238104715	0.108607892
4016	-0.234312024	-0.188975552
401778	0.076191128	-0.07122718
4017	-0.025151796	0.042464991
401884	-0.409883224	-0.1500175
401992	0.190773773	-0.166028732
401	-0.134962703	-0.049359816
402055	-0.232841502	-0.020751624
402057	-0.037515977	0.024376795
402381	-0.012825558	0.360414269
4023	-0.197318903	0.005390445
402415	-0.437995387	0.20802045
402483	0.03643803	0.189904212
402560	-0.052931752	-0.25292194
402571	0.111014347	-0.394790654
402573	0.164663061	0.097830744
4025	-0.008924083	0.110384869
402617	-0.132150987	-0.233335052
402641	0.05513755	0.11638319
402643	0.137969937	-0.071261666
402665	-0.230938253	-0.056663163
402682	-0.337008974	-0.118569126
4026	-0.021278199	-0.069988307
402	-0.151335148	-0.032766042
403312	-0.103660931	-0.014522718
403313	-0.463009445	0.042345819
403314	-0.023678752	0.02944507
403323	-0.243603116	-0.140127676
403341	-0.149688189	-0.039949889
4033	0.028476989	-0.057021713
4034	0.017235322	0.014155156
4035	0.166792628	-0.036498463
4036	-0.307851876	-0.040767669
4037	0.113692799	0.056678271
4038	0.349643518	0.277910194
403	-0.040820701	-0.00127084
404037	0.0390326	-0.113780317
404093	-0.494593188	-0.163016024
4040	-0.081303332	0.032709912
4041	0.34654068	-0.117892966
404201	-0.11915614	0.040368588
404203	0.202194125	-0.121535353
404216	0.110775994	0.265409746
404217	0.328089239	-0.129169213
404220	0.022245459	0.154712345
404266	0.131793221	-0.181243289
404281	-0.129751997	-0.209548087
4043	-0.035087494	-0.039497256
404550	0.42305353	-0.336928491
4045	-0.022944686	0.168290105
404672	-0.090632557	-0.102857197
4046	0.286728388	0.359065801
404734	-0.239006653	-0.263528959
404744	-0.172481409	0.077301486
4047	-0.457702367	-0.463371111
4048	-0.254092516	-0.302495143
4051	0.083305135	-0.020436624
4052	0.150878818	0.121140797
4053	-0.072338344	0.160206998
4054	0.09992604	0.055330188
4055	-0.209876371	-0.075646554
4056	0.624945038	0.407448334
405752	-0.377761419	-0.048897617
405753	0.239691558	0.202252463
405754	-0.124755568	0.062218678
4058	0.103013181	-0.033416585
4059	-0.068257929	0.089934156
405	-0.040589047	-0.042707195
4060	0.083942492	0.053536471
4061	-0.205034118	0.054453229
4062	0.350238743	0.073611965
4063	0.055669998	0.099753068
4064	0.017711217	0.131277975
4065	-0.169874884	-0.104501107
4066	-0.090673274	0.347025366
4067	-0.179483248	0.319213277
4068	0.058514052	-0.05235739
4069	-0.105166457	0.080692428
406	0.562549331	0.575939289
4070	-0.414736733	-0.013912348
4071	-1.058293697	-0.914805056
4072	0.043671866	0.009405599
4074	0.266891472	-0.08201527
4076	0.129188393	0.023476886
407738	0.089900014	0.096351088
4077	0.232359703	0.129025557
407975	-0.487679097	0.099035478
407977	0.06515961	0.096980682
407	-0.03764406	0.218356872
4081	-0.227557357	-0.055078345
408263	-0.201931022	-0.20862555
4082	0.092006734	0.085114278
4084	0.74711429	0.016098345
4085	0.069664901	0.14514109
4086	0.229987593	0.294630589
4087	0.016621956	-0.111822978
4088	-1.091577292	-0.766971872
4089	-0.131466602	-0.162211149
408	-0.275830045	-0.201979664
4090	0.181083388	-0.157403824
4091	2.172209836	2.386864459
4092	1.345254413	1.648151819
4093	1.64258613	1.656554171
4094	-0.059236224	0.115741803
4099	0.188549024	-0.076285689
409	-0.383610066	-0.155609013
40	-0.01689637	0.469511817
4100	0.102770752	-0.02177343
4103	-0.278630002	-0.043049732
4104	0.00213817	0.0280442
4107	-0.029528433	0.036697068
4109	0.365008402	0.100998291
410	-0.182104537	0.041034468
4110	0.019406383	0.073855594
4111	-0.34541762	-0.304062028
4112	-0.258001007	-0.094249997
4113	-0.221530384	0.100720612
4114	-0.048303548	-0.036956721
4115	-0.005277159	0.010686229
4116	-0.022550779	-0.172549889
4117	0.134147426	0.00145678
4118	0.045382591	0.002641031
411	0.157277485	-0.041876259
4121	-0.288409426	-0.154032742
4122	0.014034073	-0.151773272
4123	-0.298259469	0.022002534
4124	0.055970843	-0.405812244
4125	-0.03820583	-0.04779407
4126	-0.127526141	-0.038004907
4128	0.142366951	-0.101801206
4129	-0.037181759	0.060249126
412	-0.237066328	-0.063570212
4130	-0.063497257	0.017949252
4131	0.343063352	0.07739989
4133	-0.30758591	-0.124043354
4134	0.034048896	0.065881909
4135	-0.085742547	-0.062961373
4137	0.061120578	0.039020076
4139	0.049768217	0.011880663
4140	0.153548763	0.074169933
414157	-0.130693975	-0.085895484
414194	-0.110704265	-0.129179955
414196	-0.030262774	0.102175216
4141	0.147338615	-0.1075225
414235	0.162019859	0.15743788
414236	-0.277339267	-0.127441028
414260	-0.041243162	-0.029039498
4142	0.099059214	0.274724385
414301	-0.057776749	-0.013111271
414328	-0.045316172	-0.200533395
4143	0.174251981	0.109359245
4144	0.253549391	-0.196887428
4145	0.248215619	0.119533437
4146	-0.231915952	0.01236256
4147	-0.117881959	-0.137672323
414899	0.129424505	0.513432862
4148	-0.061955061	-0.206406287
414918	0.070131873	-0.017121034
414919	-0.139266538	-0.192273079
4149	-0.124841682	-0.097476252
414	-0.170979254	-0.034779633
4150	0.595439132	0.0984873
415116	-0.298901852	-0.015611252
415117	-0.01834942	-0.034950086
4151	0.155763517	0.124320186
4152	-0.106602674	-0.119080906
4153	-0.100068316	0.018104401
4154	0.212091126	0.043061892
4155	0.006526904	0.13824824
4157	-0.318280325	0.335310211
4158	-0.079455538	0.043098768
4159	0.131590847	0.076886641
415	0.054241547	-0.438445673
4160	0.037070077	0.056077665
4161	-0.033782165	0.004023267
4162	0.906532197	0.730790095
4163	-0.262002943	-0.085720983
4166	0.393331341	0.211558435
4168	0.037032013	-0.126491201
416	-0.024232946	0.306068249
4170	-0.187641933	-0.228107179
4171	-0.019486931	-0.035862143
4172	0.079776575	-0.215946599
4173	0.00461567	0.116243469
4174	0.330721737	0.131246507
4175	-0.111900645	0.08585237
4176	0.012347989	0.124010776
4179	-0.103184962	-0.103613019
417	0.021398124	-0.080850928
4184	-0.239600879	0.175116881
4185	0.163435354	-0.032374268
4188	0.316512946	0.494773122
4189	0.342338196	0.023976949
4190	-0.045977379	-0.034505742
4191	-0.095428735	0.085759322
4192	0.020558574	-0.162746452
4193	0.093842026	0.050063676
4194	-0.075580478	-0.196612289
4197	0.046993651	0.171437997
4199	0.047454364	0.035648947
419	-0.01704489	0.1780487
41	-0.120041164	-0.002650026
4200	-0.135630946	-0.064676367
4201	-0.042969265	0.139057179
4204	-0.254349682	-0.017106643
4205	0.289620153	0.251708679
4207	0.255165953	-0.137830354
4208	0.216999625	0.307784501
4209	0.138210965	-0.008446951
420	-0.121488203	-0.16655734
4210	-0.37063413	0.008293917
4211	-0.022625497	-0.027426087
4212	0.738048815	0.265706597
4214	0.251960542	-0.10073995
4215	0.393198311	0.194029476
4216	0.646541847	0.487938163
4217	1.133334163	0.822338887
4218	-0.054991734	-0.045598232
421	0.041050967	0.097593894
4221	-0.142429508	-0.102997169
4222	0.289526312	0.205328402
4223	-0.277998876	0.103861237
4224	-0.332540112	0.021431149
4225	-0.102581257	0.033009658
4232	-0.597201387	-0.598955461
4233	0.306370386	0.275938095
4234	-0.099225989	-0.342274635
4236	0.012528044	-0.157511895
4237	-0.118344732	-0.075396514
4238	0.07970558	-0.154942862
4239	-0.040113321	0.317874688
4240	-0.001770051	0.184853773
4241	-0.006357417	0.012715658
4242	0.195077861	0.036597678
4245	-0.128571873	-0.023680311
4246	0.171756168	-0.062876437
4247	0.193594484	-0.113997246
4248	-0.011812274	0.180613989
4249	0.276915551	0.023190755
4250	-0.021277085	-0.092772057
4253	0.057181936	0.123590303
4254	0.834435487	0.51308899
4255	-0.119399741	-0.224093022
4256	-0.120414768	0.141120155
4257	-0.361220905	-0.22054317
4258	-0.14749597	0.000231445
4259	-0.081897382	-0.020149424
4261	0.000826983	0.025396626
427	-0.075007885	-0.021466364
4281	0.736678757	0.509338245
4282	0.010102418	-0.071103415
4283	-0.213680877	-0.015346351
4284	0.233025234	0.200372012
4285	-0.292198576	-0.397384503
4286	-0.451458344	-0.101378472
4287	-0.000613439	-0.170589549
4288	-0.188311492	0.037428422
4289	-0.034291727	-0.053985628
4291	0.099050686	0.084690478
4292	0.180936336	0.12134924
4293	-0.435542077	-0.031490858
4294	-0.168011699	0.086390508
4295	0.044723429	0.034589869
4296	-0.009207514	-0.024621097
4297	-0.146247031	-0.14517997
4298	0.107808791	-0.349077515
4299	-0.026647234	-0.110084132
429	0.152919315	0.140038562
4300	0.063877147	-0.055356588
4301	0.19247796	0.03461069
4302	0.107332172	-0.124423011
4303	0.168327523	-0.041377992
4306	-0.371016358	0.073137289
4308	-0.053689711	0.044106088
430	0.224473133	0.075463842
4311	-0.206788574	-0.126257604
4312	-0.064361957	-0.158357187
4313	-0.116419886	0.062585401
4314	0.206462572	0.162596572
4316	0.114695347	0.023850605
431707	-0.051829883	-0.216293615
4317	-0.189583754	0.14197822
4318	0.052668597	0.033593545
4319	-0.237821861	0.050208718
4320	-0.061918426	-0.264088962
4321	-0.18773095	-0.117001482
4322	0.22336612	0.063162825
4323	-0.280041163	-0.048770716
4324	0.051547231	0.22235901
4325	0.238397105	0.181078142
4326	-0.103913518	0.101913952
4327	0.076152565	-0.018522597
4328	0.033110847	0.07164387
4329	-0.369493425	-0.137379422
432	-0.240447846	-0.228517244
4330	-0.389491697	-0.519250561
4331	0.061595932	0.132842082
4332	0.027573083	-0.27917947
4335	-0.082432492	-0.134047418
4336	-0.097100526	0.018570949
4337	-0.360058074	-0.511634434
4338	-0.138852177	-0.166331992
433	0.072543369	-0.034554527
4342	0.162741022	0.045578823
4343	-0.156850493	-0.40230283
4345	-0.290896181	-0.708654739
434	0.16422298	0.001369602
4350	-0.268265473	-0.117665851
4351	0.091162304	-0.085103133
4352	-0.118955942	0.103747015
4353	0.118040305	0.140592851
4354	-0.012180082	0.048928608
4355	-0.043429274	0.157753692
4356	-0.030283724	0.038636299
4357	-0.102787666	-0.238563414
4358	-0.066873695	-0.179127301
4359	0.122702234	-0.05549531
435	0.247764725	0.182909444
4361	-0.187907998	-0.126185559
4363	0.5385914	0.432453946
43847	-0.09073354	0.059075506
43849	0.009540162	0.061133184
439916	-0.402830595	0.077307681
439921	-0.000557827	0.034014655
439927	0.228208402	0.064408323
439935	-0.02910082	0.13612323
439940	0.117962962	0.20834928
439941	0.029791327	0.153931696
439951	0.018281007	0.096187289
439985	0.239565439	0.107715037
439992	0.169681585	0.27388016
439	-0.060744013	-0.107153979
43	0.13097464	-0.039330506
440026	0.218389668	0.183765727
440069	-0.092609522	0.339688483
440072	-0.119796037	0.221413175
440073	0.145015477	-0.086572604
440083	0.47545313	0.403260854
440087	-0.228246029	0.110728897
440092	-0.179373243	0.012118441
440104	-0.038992489	0.136711471
440131	0.270880351	0.006296534
440137	0.019432841	0.043945156
440145	0.244277458	0.199183839
440184	-0.180778831	-0.08147995
440193	-0.154678083	0.098923031
440200	-0.31681298	0.06307291
440270	-0.101978556	0.141171249
440275	-0.030340051	-0.393185951
440279	0.006020081	-0.034929812
440307	-0.086913228	-0.151314601
440309	0.199533606	-0.10214048
440330	-0.11579174	0.284476611
440335	-0.171280582	0.026582947
440338	-0.283691723	0.10494849
440348	0.209293428	0.126065558
440356	0.023961588	0.406251943
440387	-0.308303972	-0.063253593
440400	-0.007291991	-0.024174914
440422	0.05828161	-0.019092939
440435	-0.03770556	0.088378659
440455	0.249873815	0.108561668
440456	-0.054792397	-0.001508946
440465	-0.166665456	-0.032844096
440498	0.219520909	-0.071230683
440503	-0.043565226	-0.01763583
440509	0.174310929	0.106107426
440515	0.072609321	0.116441628
440556	-0.185255772	0.154661714
440574	0.0543286	-0.138508323
440590	0.146284318	0.184904209
440595	-0.026515682	-0.598263177
440603	-0.320220303	0.129052283
440699	0.177879521	0.261344727
440704	-0.029176651	0.01930458
440712	-0.096714616	0.005592044
440730	-0.54686649	-0.23768166
440731	0.016269831	-0.027020218
440738	-0.277315599	0.091430975
440757	-0.055535615	0.229379098
440829	-0.098011015	-0.200752261
440836	0.255431752	0.001835896
440854	-0.21851475	-0.138338031
440864	0.227765584	-0.022226304
440867	-0.168258753	0.009260403
440900	0.114311823	0.095042141
440915	0.160334949	0.190530019
440918	-0.084967964	0.000144196
440928	0.780158242	0.616447307
440956	-0.416783797	0.079694054
440957	-0.128425723	-0.111558256
440981	-0.021954075	-0.03124942
440982	-0.153619317	0.16964328
440990	0.063270757	-0.108782798
440993	-0.115806734	-0.004060345
440	0.070877999	0.062928969
441005	0.253704371	-0.030966394
441024	-0.127714897	-0.298723507
441027	0.145281984	0.000934543
441046	-0.142326825	0.294287568
441052	-0.277899397	0.013805811
441058	0.093289579	-0.185290139
441061	-0.167130369	0.185761866
441086	0.214064244	-0.17518951
441094	-0.179094956	0.050851877
441108	-0.230240603	-0.07510673
441126	-0.361365152	-0.190217936
441135	0.208208842	-0.137770745
441136	-0.099608299	0.029552407
441150	-0.042905149	0.138147193
441151	-0.0224546	0.019771134
441161	0.171483617	0.133097902
441168	-0.262845182	-0.23137193
441204	-0.012890741	-0.030894143
441212	0.030748875	0.080057745
441282	0.153175654	-0.104958464
441355	-0.330925591	0.030222006
441378	-0.498906441	-0.112699458
441394	-0.095231283	0.247758795
441459	-0.608546402	-0.017498351
441461	0.056481654	0.00872815
441476	-0.269550703	0.021119548
441522	0.064842109	0.37165917
441549	-0.097166719	-0.036489604
441601	-0.25710948	0.191380395
441932	-0.032077675	-0.021383534
441951	0.00444193	0.020001112
442213	-0.269907747	-0.147721812
442258	0.439404953	0.475875032
442338	-0.203745236	0.037804485
442444	0.252865532	-0.139703322
442512	0.053422252	0.105204504
442715	0.057794684	-0.055312099
442721	0.457823735	0.050923299
4430	-0.282555091	-0.270342487
4435	-0.091351665	0.077943832
4436	-0.457265937	-0.107453958
4437	0.009338791	-0.089490329
4438	-0.009754291	0.067042871
443	-0.093443847	-0.059092541
4440	0.67594414	0.127613179
444	-0.05819081	-0.177971477
445372	-0.027310664	-0.025380373
445815	-0.237396062	-0.399152913
445	0.892559261	0.640874058
4477	-0.085724977	-0.145599388
4478	0.055658307	0.065748018
4481	0.123690419	-0.143065165
4482	-0.001245104	0.156836865
4485	0.052868863	-0.005270869
4486	0.134838702	-0.013008786
4487	1.191392136	0.296181607
4488	0.166536336	0.402287184
448961	0.042904095	0.264030278
4493	-1.331184794	-0.408609717
4494	-0.262552571	0.159963639
4495	-0.264512543	-0.028663383
4496	-0.213711692	-0.055864754
4499	-0.251979448	-0.135588314
4501	-0.204232768	0.357699592
4502	-0.49986394	0.255253973
4504	-0.266670024	-0.096864992
4507	0.14977432	-0.059597361
4515	-0.04749347	0.101381475
4520	-0.059613295	-0.131089637
4521	-0.057131641	-0.157238577
4522	-0.031977098	-0.133056899
4524	-0.087278999	0.16687853
4528	-0.180803028	0.027047967
4534	0.155430585	0.110165747
4542	-0.133789268	0.152286418
4543	-0.069377476	0.205196931
4544	-0.191933085	0.012271904
4548	0.088188008	-0.040718908
4552	-0.286610943	-0.417885132
4582	-0.156783435	0.02561541
4585	-0.037298999	0.036840073
4586	0.085279343	-0.045474048
4587	0.092024816	0.116941382
4589	-0.034946666	0.058749748
4591	-0.082187891	-0.151538552
4593	-0.076415743	-0.014045645
4594	-0.015126319	-0.016460851
4595	-0.033773536	0.218161882
4597	0.084488445	-0.170796648
4598	-0.062616617	0.108935837
4599	-0.745079439	-1.178839606
4600	-0.220352743	-0.581995079
4601	-0.103690131	-0.078159922
4602	0.420528063	-0.205537941
4603	-0.027232875	0.503728322
4604	-0.147963177	0.124489826
4605	0.161384604	-0.012923347
4606	0.150722445	-0.135033574
4607	0.282368054	0.028939649
4608	0.063108616	-0.052278273
4609	-0.53416832	-0.718048777
460	-0.006386922	0.057788836
4610	-0.121922225	-0.047408096
4613	0.117078314	0.051640739
4615	0.010207669	0.021553859
4616	0.972480675	0.910251028
4617	-0.039750394	-0.107470201
4618	-0.000312532	-0.190246958
4619	0.080337478	0.069086399
4620	-0.04988453	0.013347002
4621	0.154380635	-0.324031744
4622	0.061840838	-0.019115814
4624	0.030767841	-0.09001906
4625	0.038377724	0.07796734
4626	0.010804566	-0.077711342
4627	-0.007844265	0.019803793
4628	-0.179598065	-0.151257101
4629	0.045784603	-0.163507981
462	-0.010012416	-0.035503373
4632	-0.293588649	0.442303449
4633	-0.05388505	-0.064899752
4634	0.326483601	0.089970897
4635	-0.167333889	0.06791855
4636	-0.227984497	0.09330971
4637	0.007920965	-0.031434888
4638	-0.022364488	-0.048250049
463	0.309668784	0.070225939
4640	0.025452295	-0.089792786
4641	-0.147484133	0.029540886
4642	-0.164394508	-0.143694746
4643	0.040538531	-0.147378044
4644	-0.052773596	-0.079818302
4645	0.016796491	-0.030172581
4646	-0.470157476	-0.244864498
4647	-0.208861748	0.076197853
4648	-0.006255657	0.214376433
4649	0.158642395	0.178778762
4650	0.043502343	-0.000356915
4651	0.53148598	0.25536538
4653	-0.27058126	0.237126176
4654	-0.011077274	-0.114442424
4656	-0.060889442	-0.076654919
4659	0.880180159	0.303653143
4660	-0.098504688	0.037201071
